"BusinessId","Business","Address1","Address2","City","County","State","Zip","PhonePrimary","URL","MailAddress","MailCity","MailState","MailZip","Email","Profiles","DateStamp","LastUpdated","fullAddress","lon","lat"
4323914,"Slaters Market LLC","1552 Potomac Greens Dr","","Alexandria","Alexandria","Virginia",22314,"7035483807","","1552 Potomac Greens Dr","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 10:18:08:000PM","Jan 10 2017 10:18:08:000PM","1552 Potomac Greens Dr Alexandria Virginia 22314",-77.0475975,38.8216783
4323919,"Sleepy Hollow Exxon","6661 Arlington Blvd","","Falls Church","Fairfax","Virginia",22042,"7032374380","http://Exxonmobilstations.Com","6661 Arlington Blvd","Falls Church","Virginia",22042,"","Food Retailer","Jan 10 2017 10:18:11:000PM","Jan 10 2017 10:18:11:000PM","6661 Arlington Blvd Falls Church Virginia 22042",-77.1742635,38.8693522
4323934,"Slw Enterprises Inc","13502 Kim Ct","","Woodbridge","Prince William","Virginia",22193,"7035903279","","13502 Kim Ct","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 10:18:16:000PM","Jan 10 2017 10:18:16:000PM","13502 Kim Ct Woodbridge Virginia 22193",-77.3509493,38.6601548
4323988,"Smoketown Service Ctr","13505 Minnieville Rd","","Woodbridge","Prince William","Virginia",22192,"7037305819","http://Exxonmobilstations.Com","13505 Minnieville Rd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 10:18:57:000PM","Jan 10 2017 10:18:57:000PM","13505 Minnieville Rd Woodbridge Virginia 22192",-77.3074479,38.6549608
4323989,"Smoketown Sunoco","13495 Minnieville Rd","","Woodbridge","Prince William","Virginia",22192,"7036703323","http://Sunoco.Com","13495 Minnieville Rd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 10:18:58:000PM","Jan 10 2017 10:18:58:000PM","13495 Minnieville Rd Woodbridge Virginia 22192",-77.3063933,38.6555907
4324005,"Smooth & Juicy","1490 Classic Path Way SE","","Leesburg","Loudoun","Virginia",20175,"7037710141","","1490 Classic Path Way SE","Leesburg","Virginia",20175,"","Food Retailer","Jan 10 2017 10:19:03:000PM","Jan 10 2017 10:19:03:000PM","1490 Classic Path Way SE Leesburg Virginia 20175",-77.5262025,39.0916589
4324019,"Smoothie King","21100 Dulles Town Cir","","Sterling","Loudoun","Virginia",20166,"7038584661","http://Smoothieking.Com","21100 Dulles Town Cir","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 10:19:09:000PM","Jan 10 2017 10:19:09:000PM","21100 Dulles Town Cir Sterling Virginia 20166",-77.4239385,39.032372
4324022,"Smoothie King","4296 Merchant Plz","","Woodbridge","Prince William","Virginia",22192,"7038975464","http://Smoothieking.Com","4296 Merchant Plz","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 10:19:10:000PM","Jan 10 2017 10:19:10:000PM","4296 Merchant Plz Woodbridge Virginia 22192",-77.3355233,38.6746413
4324012,"Smoothie King","10342 Main St","","Fairfax","Fairfax City","Virginia",22030,"7032181826","http://Smoothieking.Com","10342 Main St","Fairfax","Virginia",22030,"","Food Retailer","Jan 10 2017 10:19:06:000PM","Jan 10 2017 10:19:06:000PM","10342 Main St Fairfax Virginia 22030",-77.3035322,38.8459978
4324043,"Sodexo","401 Dulany St","","Alexandria","Alexandria","Virginia",22314,"7035351582","","401 Dulany St","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 10:19:21:000PM","Jan 10 2017 10:19:21:000PM","401 Dulany St Alexandria Virginia 22314",-77.0641815,38.803255
4324050,"Sodexo","1999 Hill Ave","","Quantico","Prince William","Virginia",22134,"7036406396","","1999 Hill Ave","Quantico","Virginia",22134,"","Food Retailer","Jan 10 2017 10:19:23:000PM","Jan 10 2017 10:19:23:000PM","1999 Hill Ave Quantico Virginia 22134",-77.3006262,38.5204868
4324051,"Sodexo","24202 Montezuma Ave","","Quantico","Prince William","Virginia",22134,"5406284834","","24202 Montezuma Ave","Quantico","Virginia",22134,"","Food Retailer","Jan 10 2017 10:19:23:000PM","Jan 10 2017 10:19:23:000PM","24202 Montezuma Ave Quantico Virginia 22134",-77.4387286,38.4956213
4324046,"Sodexo","12201 Sunrise Valley Dr","","Herndon","Fairfax","Virginia",20192,"7036489051","http://Usgs.Gov","12201 Sunrise Valley Dr","Herndon","Virginia",20192,"","Food Retailer","Jan 10 2017 10:19:21:000PM","Jan 10 2017 10:19:21:000PM","12201 Sunrise Valley Dr Herndon Virginia 20192",-77.367453,38.947225
4324047,"Sodexo","13651 Mclearen Rd","","Herndon","Fairfax","Virginia",20171,"7034373340","","13651 Mclearen Rd","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 10:19:22:000PM","Jan 10 2017 10:19:22:000PM","13651 Mclearen Rd Herndon Virginia 20171",-77.4229536,38.9252604
4324045,"Sodexo","15000 Confrnce Ctr Dr # 610","","Chantilly","Fairfax","Virginia",20151,"7038181046","","15000 Confrnce Ctr Dr # 610","Chantilly","Virginia",20151,"","Food Retailer","Jan 10 2017 10:19:21:000PM","Jan 10 2017 10:19:21:000PM","15000 Confrnce Ctr Dr  610 Chantilly Virginia 20151",-77.4665603,38.8759002
4324053,"Sodexo","1759 Business Center Dr","","Reston","Fairfax","Virginia",20190,"7037575127","","1759 Business Center Dr","Reston","Virginia",20190,"","Food Retailer","Jan 10 2017 10:19:24:000PM","Jan 10 2017 10:19:24:000PM","1759 Business Center Dr Reston Virginia 20190",-77.326706,38.952866
4324056,"Sodexo","7200 Barta Rd","","Springfield","Fairfax","Virginia",22150,"7035690179","http://Sodexousa.Com","7200 Barta Rd","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 10:19:24:000PM","Jan 10 2017 10:19:24:000PM","7200 Barta Rd Springfield Virginia 22150",-77.1903166,38.7577501
4324057,"Sodexo","7500 Geoint Dr","","Springfield","Fairfax","Virginia",22150,"7039135474","","7500 Geoint Dr","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 10:19:25:000PM","Jan 10 2017 10:19:25:000PM","7500 Geoint Dr Springfield Virginia 22150",-77.1970281,38.7533201
4324161,"South Lake Sunoco","11190 South Lakes Dr","","Reston","Fairfax","Virginia",20191,"7036202615","http://Sunoco.Com","11190 South Lakes Dr","Reston","Virginia",20191,"","Food Retailer","Jan 10 2017 10:20:04:000PM","Jan 10 2017 10:20:04:000PM","11190 South Lakes Dr Reston Virginia 20191",-77.3295035,38.938132
4324189,"Southern Style Tea Co","12000 Park Shore Ct","","Woodbridge","Prince William","Virginia",22192,"7039814661","http://Southernstyletea.Com","12000 Park Shore Ct","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 10:20:16:000PM","Jan 10 2017 10:20:16:000PM","12000 Park Shore Ct Woodbridge Virginia 22192",-77.2795976,38.6920138
4324198,"Southland Corp Market 2585","1701 Featherstone Rd","","Woodbridge","Prince William","Virginia",22191,"7034912077","","1701 Featherstone Rd","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 10:20:23:000PM","Jan 10 2017 10:20:23:000PM","1701 Featherstone Rd Woodbridge Virginia 22191",-77.2658833,38.6338579
4324197,"Southland Corp Market 2585","16170 Country Club Dr","","Dumfries","Prince William","Virginia",22025,"7036700087","","16170 Country Club Dr","Dumfries","Virginia",22025,"","Food Retailer","Jan 10 2017 10:20:22:000PM","Jan 10 2017 10:20:22:000PM","16170 Country Club Dr Dumfries Virginia 22025",-77.3409223,38.6030601
4324233,"Speedway","4808 King St","","Alexandria","Alexandria","Virginia",22302,"7036714923","http://Speedway.Com","4808 King St","Alexandria","Virginia",22302,"","Food Retailer","Jan 10 2017 10:20:36:000PM","Jan 10 2017 10:20:36:000PM","4808 King St Alexandria Virginia 22302",-77.1112114,38.843321
4324249,"Speedway","5652 Columbia Pike","","Falls Church","Fairfax","Virginia",22041,"7033790154","http://Speedway.Com","5652 Columbia Pike","Falls Church","Virginia",22041,"","Food Retailer","Jan 10 2017 10:20:43:000PM","Jan 10 2017 10:20:43:000PM","5652 Columbia Pike Falls Church Virginia 22041",-77.1250897,38.8527353
4324234,"Speedway","7100 Little River Tpke","","Annandale","Fairfax","Virginia",22003,"7032563459","http://Speedway.Com","7100 Little River Tpke","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 10:20:37:000PM","Jan 10 2017 10:20:37:000PM","7100 Little River Tpke Annandale Virginia 22003",-77.1905236,38.8301578
4324235,"Speedway","3299 Wilson Blvd","","Arlington","Arlington","Virginia",22201,"7032438268","http://Speedway.Com","3299 Wilson Blvd","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 10:20:37:000PM","Jan 10 2017 10:20:37:000PM","3299 Wilson Blvd Arlington Virginia 22201",-77.0991634,38.8843838
4324305,"Spice & Tea Exchange","320 King St # 2","","Alexandria","Alexandria","Virginia",22314,"5713128505","http://Spiceandtea.Com","320 King St # 2","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 10:21:09:000PM","Jan 10 2017 10:21:09:000PM","320 King St  2 Alexandria Virginia 22314",-77.043075,38.804413
4324339,"Spring Hill Carryout","1038 Spring Hill Rd","","McLean","Fairfax","Virginia",22102,"7038938936","http://Chevron.Com","1038 Spring Hill Rd","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 10:21:25:000PM","Jan 10 2017 10:21:25:000PM","1038 Spring Hill Rd McLean Virginia 22102",-77.2261901,38.9529931
4324343,"Springfield BP Svc Ctr","6703 Backlick Rd","","Springfield","Fairfax","Virginia",22150,"7035692264","http://Mybpstation.Com","6703 Backlick Rd","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 10:21:28:000PM","Jan 10 2017 10:21:28:000PM","6703 Backlick Rd Springfield Virginia 22150",-77.1834511,38.7723166
4324344,"Springfield Butcher","6310b Springfield Plz","","Springfield","Fairfax","Virginia",22150,"7032450111","http://Springfieldbutcher.Com","6310b Springfield Plz","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 10:21:29:000PM","Jan 10 2017 10:21:29:000PM","6310b Springfield Plz Springfield Virginia 22150",-77.1863526,38.7802167
4324345,"Springfield Chevron","5580 Backlick Rd","","Springfield","Fairfax","Virginia",22151,"7033540127","http://Chevronwithtechron.Com","5580 Backlick Rd","Springfield","Virginia",22151,"","Food Retailer","Jan 10 2017 10:21:30:000PM","Jan 10 2017 10:21:30:000PM","5580 Backlick Rd Springfield Virginia 22151",-77.1855626,38.8004217
4324347,"Springfield Shell","5533 Backlick Rd","","Springfield","Fairfax","Virginia",22151,"7039419245","http://Shell.Com","5533 Backlick Rd","Springfield","Virginia",22151,"","Food Retailer","Jan 10 2017 10:21:31:000PM","Jan 10 2017 10:21:31:000PM","5533 Backlick Rd Springfield Virginia 22151",-77.1847315,38.7999072
4324348,"Springfield Sunoco Svc","6400 Backlick Rd","","Springfield","Fairfax","Virginia",22150,"7034512911","http://Sunoco.Com","6400 Backlick Rd","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 10:21:32:000PM","Jan 10 2017 10:21:32:000PM","6400 Backlick Rd Springfield Virginia 22150",-77.1857648,38.7805177
4324349,"Springhill Auto Care","8124 Old Dominion Dr","","McLean","Fairfax","Virginia",22102,"7037901114","http://Exxonmobilstations.Com","8124 Old Dominion Dr","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 10:21:33:000PM","Jan 10 2017 10:21:33:000PM","8124 Old Dominion Dr McLean Virginia 22102",-77.226482,38.953206
4324353,"Springhill Sunoco","8121 Old Dominion Dr","","McLean","Fairfax","Virginia",22102,"7038936691","http://Sunoco.Com","8121 Old Dominion Dr","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 10:21:36:000PM","Jan 10 2017 10:21:36:000PM","8121 Old Dominion Dr McLean Virginia 22102",-77.2265943,38.9526769
4324358,"SSP America","19465 Deerfield Ave # 105","","Leesburg","Loudoun","Virginia",20176,"7037292333","http://Foodtravelexperts.Com","19465 Deerfield Ave # 105","Leesburg","Virginia",20176,"","Food Retailer","Jan 10 2017 10:21:39:000PM","Jan 10 2017 10:21:39:000PM","19465 Deerfield Ave  105 Leesburg Virginia 20176",-77.4785433,39.0781673
4324394,"Star Nut Gourmet","1445 Laughlin Ave","","McLean","Fairfax","Virginia",22101,"7037499090","http://Cocopieco.Com","1445 Laughlin Ave","McLean","Virginia",22101,"","Food Retailer","Jan 10 2017 10:22:01:000PM","Jan 10 2017 10:22:01:000PM","1445 Laughlin Ave McLean Virginia 22101",-77.1780086,38.9324994
4324709,"State Liquor Store","8951 Ox Rd","","Lorton","Fairfax","Virginia",22079,"7036905890","http://Abc.Virginia.Gov","8951 Ox Rd","Lorton","Virginia",22079,"","Food Retailer","Jan 10 2017 10:24:50:000PM","Jan 10 2017 10:24:50:000PM","8951 Ox Rd Lorton Virginia 22079",-77.2620724,38.7151039
4324696,"State Liquor Store","13944 Lee Jackson Memorial Hwy","","Chantilly","Fairfax","Virginia",20151,"7038030078","","13944 Lee Jackson Memorial Hwy","Chantilly","Virginia",20151,"","Food Retailer","Jan 10 2017 10:24:36:000PM","Jan 10 2017 10:24:36:000PM","13944 Lee Jackson Memorial Hwy Chantilly Virginia 20151",-77.4289822,38.8944858
4324693,"State Liquor Store","7200 Little River Tpke","","Annandale","Fairfax","Virginia",22003,"7038131357","","7200 Little River Tpke","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 10:24:32:000PM","Jan 10 2017 10:24:32:000PM","7200 Little River Tpke Annandale Virginia 22003",-77.1932894,38.8303444
4324692,"State Liquor Store","3161 Duke St","","Alexandria","Alexandria","Virginia",22314,"7038234111","http://Abc.Virginia.Gov","3161 Duke St","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 10:24:32:000PM","Jan 10 2017 10:24:32:000PM","3161 Duke St Alexandria Virginia 22314",-77.0856979,38.8090226
4324705,"State Liquor Store","11260 James Swart Cir","","Fairfax","Fairfax City","Virginia",22030,"7033859523","","11260 James Swart Cir","Fairfax","Virginia",22030,"","Food Retailer","Jan 10 2017 10:24:45:000PM","Jan 10 2017 10:24:45:000PM","11260 James Swart Cir Fairfax Virginia 22030",-77.3359854,38.8549053
4324706,"State Liquor Store","1212 W Broad St","","Falls Church","Falls Church","Virginia",22046,"7035361624","","1212 W Broad St","Falls Church","Virginia",22046,"","Food Retailer","Jan 10 2017 10:24:46:000PM","Jan 10 2017 10:24:46:000PM","1212 W Broad St Falls Church Virginia 22046",-77.1881791,38.8943678
4324723,"State Liquor Store # 231","436 Maple Ave E # E","","Vienna","Fairfax","Virginia",22180,"7039382476","http://Abc.Virginia.Gov","436 Maple Ave E # E","Vienna","Virginia",22180,"","Food Retailer","Jan 10 2017 10:25:00:000PM","Jan 10 2017 10:25:00:000PM","436 Maple Ave E  E Vienna Virginia 22180",-77.2563412,38.9090401
4324725,"State Liquor Store # 297","4607 Duke St","","Alexandria","Alexandria","Virginia",22304,"7038237349","http://Abc.Virginia.Gov","4607 Duke St","Alexandria","Virginia",22304,"","Food Retailer","Jan 10 2017 10:25:01:000PM","Jan 10 2017 10:25:01:000PM","4607 Duke St Alexandria Virginia 22304",-77.1115286,38.8128384
4324726,"State Liquor Store # 352","2555 John Milton Dr","","Herndon","Fairfax","Virginia",20171,"7038604080","","2555 John Milton Dr","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 10:25:01:000PM","Jan 10 2017 10:25:01:000PM","2555 John Milton Dr Herndon Virginia 20171",-77.3765707,38.9277961
4324768,"Sterling Exxon","22605 Glenn Dr","","Sterling","Loudoun","Virginia",20164,"7034217621","http://Exxonmobilstations.Com","22605 Glenn Dr","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 10:25:17:000PM","Jan 10 2017 10:25:17:000PM","22605 Glenn Dr Sterling Virginia 20164",-77.4251939,38.9912842
4324771,"Sterling Shell Inc","46960 Harry Byrd Hwy","","Sterling","Loudoun","Virginia",20164,"7034301084","http://Shell.Com","46960 Harry Byrd Hwy","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 10:25:18:000PM","Jan 10 2017 10:25:18:000PM","46960 Harry Byrd Hwy Sterling Virginia 20164",-77.3747011,39.0168048
4324822,"Stoney Brook Farm & Market LLC","15245 Ashbury Church Rd","","Purcellville","Loudoun","Virginia",20132,"5406686786","","15245 Ashbury Church Rd","Purcellville","Virginia",20132,"","Food Retailer","Jan 10 2017 10:25:41:000PM","Jan 10 2017 10:25:41:000PM","15245 Ashbury Church Rd Purcellville Virginia 20132",-77.7258711,39.196447
4324828,"Stoneybrook Organic Farm and Market","37091 Charles Town Pike","","Hillsboro","Loudoun","Virginia",20132,"7036227526","www.stoneybrookfarm.org","37091 Charles Town Pike","Hillsboro","Virginia",20132,"matt@stoneybrookfarm.org","Food Retailer","Jan 10 2017 10:25:43:000PM","Jun  7 2019 11:14:16:000AM","37091 Charles Town Pike Hillsboro Virginia 20132",-77.7205207,39.1977906
4324838,"Stop & Shop","3131 Duke St","","Alexandria","Alexandria","Virginia",22314,"7033701294","","3131 Duke St","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 10:25:48:000PM","Jan 10 2017 10:25:48:000PM","3131 Duke St Alexandria Virginia 22314",-77.0843266,38.8090499
4324902,"Strategic Performance LLC","7317 Westerly Ln","","McLean","Fairfax","Virginia",22101,"7038939394","http://Moreroombydesign.Com","7317 Westerly Ln","McLean","Virginia",22101,"","Food Retailer","Jan 10 2017 10:26:22:000PM","Jan 10 2017 10:26:22:000PM","7317 Westerly Ln McLean Virginia 22101",-77.1981688,38.9456201
4324914,"Street Corner","21100 Dulles Town Cir # 232","","Sterling","Loudoun","Virginia",20166,"7034213003","http://Streetcorner.Com","21100 Dulles Town Cir # 232","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 10:26:27:000PM","Jan 10 2017 10:26:27:000PM","21100 Dulles Town Cir  232 Sterling Virginia 20166",-77.4231143,39.0312536
4324916,"Streets Market","2201 N Pershing Dr","","Arlington","Arlington","Virginia",22201,"7032431555","http://Streetsmarketcafe.Com","2201 N Pershing Dr","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 10:26:28:000PM","Jan 10 2017 10:26:28:000PM","2201 N Pershing Dr Arlington Virginia 22201",-77.0855191,38.8812468
4324917,"Stringer's Exxon","12850 Gordon Blvd","","Woodbridge","Prince William","Virginia",22192,"7034944284","http://Exxonmobilstations.Com","12850 Gordon Blvd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 10:26:28:000PM","Jan 10 2017 10:26:28:000PM","12850 Gordon Blvd Woodbridge Virginia 22192",-77.2552877,38.6742857
4325598,"Sugarland Mobile","47048 Harry Byrd Hwy","","Sterling","Loudoun","Virginia",20164,"7034444236","http://Exxonmobilstations.Com","47048 Harry Byrd Hwy","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 10:32:52:000PM","Jan 10 2017 10:32:52:000PM","47048 Harry Byrd Hwy Sterling Virginia 20164",-77.3716287,39.0152052
4325599,"Sugarland Shell","12219 Leesburg Pike","","Herndon","Fairfax","Virginia",20170,"7034302777","http://Shell.Com","12219 Leesburg Pike","Herndon","Virginia",20170,"","Food Retailer","Jan 10 2017 10:32:52:000PM","Jan 10 2017 10:32:52:000PM","12219 Leesburg Pike Herndon Virginia 20170",-77.3705522,39.0134433
4325626,"Sun's Deli Market","1401 N Taft St # 1","","Arlington","Arlington","Virginia",22201,"7035220901","","1401 N Taft St # 1","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 10:33:07:000PM","Jan 10 2017 10:33:07:000PM","1401 N Taft St  1 Arlington Virginia 22201",-77.0816025,38.8895667
4325654,"Sunoco","7209 Little River Tpke","","Annandale","Fairfax","Virginia",22003,"7032560482","http://Sunoco.Com","7209 Little River Tpke","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 10:33:19:000PM","Jan 10 2017 10:33:19:000PM","7209 Little River Tpke Annandale Virginia 22003",-77.1947718,38.8299463
4325655,"Sunoco","7638 Little River Tpke","","Annandale","Fairfax","Virginia",22003,"7039410692","http://Sunoco.Com","7638 Little River Tpke","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 10:33:19:000PM","Jan 10 2017 10:33:19:000PM","7638 Little River Tpke Annandale Virginia 22003",-77.2098869,38.8330903
4325661,"Sunoco","14709 Lee Hwy","","Centreville","Fairfax","Virginia",20121,"7038186550","http://Sunoco.Com","14709 Lee Hwy","Centreville","Virginia",20121,"","Food Retailer","Jan 10 2017 10:33:24:000PM","Jan 10 2017 10:33:24:000PM","14709 Lee Hwy Centreville Virginia 20121",-77.4560347,38.8346248
4325657,"Sunoco","1830 Fort Myer Dr","","Arlington","Arlington","Virginia",22209,"7035274422","http://Sunoco.Com","1830 Fort Myer Dr","Arlington","Virginia",22209,"","Food Retailer","Jan 10 2017 10:33:20:000PM","Jan 10 2017 10:33:20:000PM","1830 Fort Myer Dr Arlington Virginia 22209",-77.0726205,38.896324
4325658,"Sunoco","4601 Washington Blvd","","Arlington","Arlington","Virginia",22201,"7035280646","http://Sunoco.Com","4601 Washington Blvd","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 10:33:21:000PM","Jan 10 2017 10:33:21:000PM","4601 Washington Blvd Arlington Virginia 22201",-77.1177518,38.88572
4325695,"Sunoco","121 Broadview Ave","","Warrenton","Fauquier","Virginia",20186,"5403410056","http://Sunoco.Com","121 Broadview Ave","Warrenton","Virginia",20186,"","Food Retailer","Jan 10 2017 10:33:54:000PM","Jan 10 2017 10:33:54:000PM","121 Broadview Ave Warrenton Virginia 20186",-77.8058799,38.7205765
4325694,"Sunoco","2084 Chain Bridge Rd","","Vienna","Fairfax","Virginia",22182,"7033563367","http://Sunoco.Com","2084 Chain Bridge Rd","Vienna","Virginia",22182,"","Food Retailer","Jan 10 2017 10:33:53:000PM","Jan 10 2017 10:33:53:000PM","2084 Chain Bridge Rd Vienna Virginia 22182",-77.2381469,38.9164012
4325689,"Sunoco","7320 Gambrill Rd","","Springfield","Fairfax","Virginia",22153,"7036442257","http://Sunoco.Com","7320 Gambrill Rd","Springfield","Virginia",22153,"","Food Retailer","Jan 10 2017 10:33:48:000PM","Jan 10 2017 10:33:48:000PM","7320 Gambrill Rd Springfield Virginia 22153",-77.2335325,38.7564232
4325685,"Sunoco","11190 South Lakes Dr","","Reston","Fairfax","Virginia",20191,"7036202615","http://Sunoco.Com","11190 South Lakes Dr","Reston","Virginia",20191,"","Food Retailer","Jan 10 2017 10:33:44:000PM","Jan 10 2017 10:33:44:000PM","11190 South Lakes Dr Reston Virginia 20191",-77.3295035,38.938132
4325669,"Sunoco","7460 Patterson Rd","","Falls Church","Fairfax","Virginia",22043,"7034487554","http://Sunoco.Com","7460 Patterson Rd","Falls Church","Virginia",22043,"","Food Retailer","Jan 10 2017 10:33:31:000PM","Jan 10 2017 10:33:31:000PM","7460 Patterson Rd Falls Church Virginia 22043",-77.2032392,38.9049775
4325662,"Sunoco","4475 Daly Dr","","Chantilly","Fairfax","Virginia",20151,"7032637373","http://Sunoco.Com","4475 Daly Dr","Chantilly","Virginia",20151,"","Food Retailer","Jan 10 2017 10:33:25:000PM","Jan 10 2017 10:33:25:000PM","4475 Daly Dr Chantilly Virginia 20151",-77.4432734,38.8858165
4325663,"Sunoco","5000 Westone Plz","","Chantilly","Fairfax","Virginia",20151,"7033782368","http://Sunoco.Com","5000 Westone Plz","Chantilly","Virginia",20151,"","Food Retailer","Jan 10 2017 10:33:25:000PM","Jan 10 2017 10:33:25:000PM","5000 Westone Plz Chantilly Virginia 20151",-77.4464979,38.8702203
4325676,"Sunoco","8915 Ox Rd","","Lorton","Fairfax","Virginia",22079,"7034939577","http://Sunoco.Com","8915 Ox Rd","Lorton","Virginia",22079,"","Food Retailer","Jan 10 2017 10:33:37:000PM","Jan 10 2017 10:33:37:000PM","8915 Ox Rd Lorton Virginia 22079",-77.2637732,38.7151408
4325677,"Sunoco","9308 Gunston Cove Rd","","Lorton","Fairfax","Virginia",22079,"7036431439","http://Sunoco.Com","9308 Gunston Cove Rd","Lorton","Virginia",22079,"","Food Retailer","Jan 10 2017 10:33:37:000PM","Jan 10 2017 10:33:37:000PM","9308 Gunston Cove Rd Lorton Virginia 22079",-77.2220134,38.7046474
4325679,"Sunoco","1957 Chain Bridge Rd","","McLean","Fairfax","Virginia",22102,"7038936777","http://Sunoco.Com","1957 Chain Bridge Rd","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 10:33:38:000PM","Jan 10 2017 10:33:38:000PM","1957 Chain Bridge Rd McLean Virginia 22102",-77.2256062,38.9195814
4325680,"Sunoco","8121 Old Dominion Dr","","McLean","Fairfax","Virginia",22102,"7038936691","http://Sunoco.Com","8121 Old Dominion Dr","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 10:33:39:000PM","Jan 10 2017 10:33:39:000PM","8121 Old Dominion Dr McLean Virginia 22102",-77.2265943,38.9526769
4325671,"Sunoco","10701 Leesburg Pike","","Herndon","Fairfax","Virginia",20170,"7037570887","http://Sunoco.Com","10701 Leesburg Pike","Herndon","Virginia",20170,"","Food Retailer","Jan 10 2017 10:33:32:000PM","Jan 10 2017 10:33:32:000PM","10701 Leesburg Pike Herndon Virginia 20170",-77.3164681,38.9774457
4325672,"Sunoco","13300 Franklin Farm Rd","","Herndon","Fairfax","Virginia",20171,"7034710018","http://Sunoco.Com","13300 Franklin Farm Rd","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 10:33:33:000PM","Jan 10 2017 10:33:33:000PM","13300 Franklin Farm Rd Herndon Virginia 20171",-77.405959,38.9078215
4325673,"Sunoco","640 Elden St","","Herndon","Fairfax","Virginia",20170,"7037876508","http://Sunoco.Com","640 Elden St","Herndon","Virginia",20170,"","Food Retailer","Jan 10 2017 10:33:34:000PM","Jan 10 2017 10:33:34:000PM","640 Elden St Herndon Virginia 20170",-77.3820567,38.9694796
4325690,"Sunoco","200 Davis Dr","","Sterling","Loudoun","Virginia",20164,"7034306515","http://Sunoco.Com","200 Davis Dr","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 10:33:49:000PM","Jan 10 2017 10:33:49:000PM","200 Davis Dr Sterling Virginia 20164",-77.4210692,38.9929201
4325691,"Sunoco","20850 Hardwood Forest Dr","","Sterling","Loudoun","Virginia",20165,"7034217313","http://Sunoco.Com","20850 Hardwood Forest Dr","Sterling","Virginia",20165,"","Food Retailer","Jan 10 2017 10:33:50:000PM","Jan 10 2017 10:33:50:000PM","20850 Hardwood Forest Dr Sterling Virginia 20165",-77.3576111,39.0388624
4325659,"Sunoco","44111 Ashburn Shopping Plz","","Ashburn","Loudoun","Virginia",20147,"7037299833","http://Sunoco.Com","44111 Ashburn Shopping Plz","Ashburn","Virginia",20147,"","Food Retailer","Jan 10 2017 10:33:22:000PM","Jan 10 2017 10:33:22:000PM","44111 Ashburn Shopping Plz Ashburn Virginia 20147",-77.4741575,39.0442652
4325660,"Sunoco","42870 Truro Parish Dr","","Broadlands","Loudoun","Virginia",20148,"7037292981","http://Sunoco.Com","42870 Truro Parish Dr","Broadlands","Virginia",20148,"","Food Retailer","Jan 10 2017 10:33:23:000PM","Jan 10 2017 10:33:23:000PM","42870 Truro Parish Dr Broadlands Virginia 20148",-77.5193489,39.0180024
4325675,"Sunoco","615 E Market St","","Leesburg","Loudoun","Virginia",20176,"7037778313","http://Sunoco.Com","615 E Market St","Leesburg","Virginia",20176,"","Food Retailer","Jan 10 2017 10:33:36:000PM","Jan 10 2017 10:33:36:000PM","615 E Market St Leesburg Virginia 20176",-77.5499405,39.1071253
